,date,open,high,low,close,adj_close,volume,adx,adxr,apo,aroon_up,aroon_dn,aroon_osc,bop,cci,cmo,dx,macd,macdsignal,macdhist,macd_ext,macdsignal_ext,macdhist_ext,macd_fix,macdsignal_fix,mfi,minus_di,minus_dm,mom,plus_di,plus_dm,rpo,roc,rocp,rocr,rocr100,rsi,slowk,slowd,fastk,fastd,trix,ult_osc,willr,ad,ad_osc,obv,atr,natr,tr,avg_price,median_price,typical_price,weighted_close_price,ht_domint_cycle_period,ht_dominent_cycle_phase,ht_phasor_inphase,ht_phasor_quadrature,ht_sine,ht_leadsine,ht_trend_mode,beta,corr,linear_reg,linear_reg_angle,linear_reg_intercept,linear_reg_slope,std_dev,time_series_forecast,variance,two_crows,three_inside,three_line_strike,three_outside,advance_block,belt_hold,closing_marubozu,counter_attack,dark_cloud_cover,doji,doji_star,dragonfly_doji,engulfing,evening_doji_star,evening_star,gap_side2_white,gravestone_doji,hammer,hanging_man,harami,harami_cross,high_wave,hikkake_pattern,hikkake_mod,homing_pigeon,in_nect,inverted_hammer,ladder_bottom,long_legged_doji,long_line_candle,marubozu,matching_low,morning_doji_star,morning_star,on_neck,piercing,rickshaw_man,rising_fall_3methods,separating_lines,shooting_star,short_line,spinning_top,stalled_pattern,stick_sandwich,takuri,tasuki_gap,thrusting,tri_star,unique_three_river,upside_gap_two_crows,xside_three_methods,trend
425,2011-01-28 00:00:00,309.844849,310.490479,300.18017599999996,300.79580699999997,300.79580699999997,8453700,20.110881320067033,18.255006771313877,3.6819827564099796,24.0,72.0,48.0,-0.8776698415167832,-73.93807100813503,-13.413405601937948,10.67141045340507,1.8103387184215762,3.0066785683010786,-1.1237671971930627,3.6819827564099796,4.87942131980034,-1.1974385633903601,1.7461444743965444,2.869911671589607,31.934839522274572,28.228074963964765,21.37618377466069,-7.857849000000044,22.784331669904535,17.253817753440373,1.2019427388158972,-2.5458467273104413,-0.025458467273104465,0.9745415327268956,97.45415327268955,43.29329719903103,27.178305451936627,34.277119220684675,0.0,27.803792008066555,0.13891770009744064,38.395918135052895,-97.15270535795386,25294001.50830918,-3577330.6960387416,68450100.0,5.409048514883812,1.7982459824926393,10.310303000000033,305.32782775,305.33532749999995,303.82215399999995,303.06556724999996,22.17269266831852,222.91195447204646,-4.813882318658746,-16.35439007791869,-0.6808736954790698,-0.9993360175497215,1,0.3786389247436778,0.9143139948421007,307.579725942857,-18.146311178060913,311.84041420000005,-0.3277452505494649,3.3370542636558733,307.25198069230754,11.135931158583844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
426,2011-01-31 00:00:00,302.10211200000003,302.537537,298.073059,300.48046899999997,300.48046899999997,5604100,19.790647790495292,18.58315175841836,3.0921290448715126,20.0,68.0,48.0,-0.36323238685464865,-143.88509209837508,-14.13112088336792,15.627611906062663,1.0894475654599205,2.623232367732847,-1.4446494566612857,3.0921290448715126,4.728222653133666,-1.6360936082621533,1.0640998507630002,2.508749307424286,31.1582421712533,29.360539423988723,21.95643050504203,-11.921936000000017,21.424111300859934,16.021402199623203,1.0097169871385332,-3.8162113380657336,-0.03816211338065729,0.9618378866193427,96.18378866193427,42.934439558316036,20.56190700695865,29.345333693756885,0.0,19.47436654470823,0.13655595511543606,39.21346089189143,-89.85445027418042,25733773.325350225,-3946194.692428738,62846000.0,5.3415791923921105,1.777679331428397,4.4644779999999855,300.79829425,300.305298,300.3636883333333,300.3928835,23.954997720105673,225.3838747460257,-9.69116499021966,-3.3187409743657623,-0.7118284046998058,-0.9999775558997855,1,0.3696313534122099,0.9083289173328885,304.87816351428586,-33.71101979774227,313.5516986285712,-0.6671950087911819,4.226378342712498,304.2109685054947,17.86227389574924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
427,2011-02-01 00:00:00,302.547546,306.98199500000004,301.856842,305.825836,305.825836,5485100,18.56889445945313,18.454864068456722,2.7253844166663725,16.0,64.0,48.0,0.6396472456529446,-66.25378005406913,0.869064972676028,2.686101155905032,0.9386424904562318,2.286314392277524,-1.2735805122514572,2.7253844166663725,4.445763903133657,-1.7203794864672846,0.9167736671099647,2.190354179361422,32.94705758622023,26.84693468706753,20.388114040396168,-14.309296000000018,25.44239051831092,19.321474328221598,0.8895778269465712,-4.46976747306822,-0.04469767473068222,0.9553023252693178,95.53023252693178,50.434532486338014,26.921428533556774,24.887213664150632,69.30703639205375,23.102345464017986,0.1339796629012957,51.545188823956934,-67.3274662119493,28744157.846261017,-2780499.0077140518,68331100.0,5.42443253579268,1.7736998962352808,6.501526000000069,304.30305475,304.4194185,304.8882243333333,305.12262725,26.059071468036294,226.5160110951772,-5.836524215802723,9.18541024577242,-0.7255667008457789,-0.9996499708918327,1,0.44287986664317847,0.8978593440421325,303.8778809142858,-38.44077492878304,314.1966257999999,-0.7937496065933899,3.6078637207142936,303.0841313076924,13.016680627246387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
428,2011-02-02 00:00:00,305.805817,307.47747799999996,304.069061,306.306305,306.306305,3517800,17.337155839712327,18.22272619632675,2.032190737179235,12.0,60.0,48.0,0.14683884043531661,-52.857717836814324,2.1143934551544854,1.324553783081916,0.8481215970435869,1.9986758332307368,-1.0909554023228913,2.032190737179235,4.051148792734795,-2.0189580555555597,0.8266599264578076,1.917615328780699,33.099645808285096,25.609136089601254,18.931820180367872,-9.88488799999999,24.939591012471002,18.436852019062833,0.6629155663798383,-3.1262376115580137,-0.03126237611558014,0.9687376238844199,96.87376238844199,51.05719672757725,47.218932287655285,31.56742260939019,75.06096686221655,48.1226677514235,0.13126670328895695,49.62139606015637,-65.302625353427,29844441.222326882,-1700760.6981539913,71848900.0,5.280431426093202,1.7239055611647305,3.408416999999986,305.91466525,305.77326949999997,305.950948,306.03978725,26.915877890909655,232.98293930943356,-2.4992718301153496,5.144478258486868,-0.798456275060178,-0.9903094657497805,1,0.3917159184615112,0.8904087594882947,303.13370714285696,-41.39465581001091,314.5925940000001,-0.8814528351648545,3.2415829451888385,302.2522543076921,10.507859990539146,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0.0
429,2011-02-03 00:00:00,305.045044,306.031036,303.368378,305.38037099999997,305.38037099999997,2987200,16.33290598887921,18.33172763206265,0.5864502051279601,8.0,56.0,48.0,0.12593693970459374,-77.40477556247498,-0.48028290006105545,3.277657928048698,0.6936717848594185,1.737675023556473,-0.9924418440666165,0.5864502051279601,3.487087178062426,-2.900636972934466,0.6770630236974284,1.669504867764045,33.003717450289194,25.53692014880736,18.280230310341565,-8.318329000000006,23.916021873945283,17.1199340177012,0.19116956055451295,-2.651693806828015,-0.026516938068280187,0.9734830619317199,97.34830619317198,49.75985854996947,60.88318645673408,45.00784909264866,84.02835206600453,76.13211844009167,0.12835509354396368,45.62039653512666,-69.20478968763994,31371696.694715723,-618490.0395598821,68861700.0,5.113109681372259,1.6743413024972256,2.937927000000002,304.95620725,304.699707,304.92659499999996,305.040039,26.865822393751337,245.01993894500066,-1.75691737616748,-2.7874747585240693,-0.9064548034112173,-0.939573540796128,0,0.38908987084543883,0.8859833478981248,302.208207457143,-44.650304885458844,315.050481542857,-0.9878672373626203,2.5658795096422717,301.2203402197803,6.583737658002065,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1.0
430,2011-02-04 00:00:00,305.38037099999997,306.026031,303.608612,305.79580699999997,305.79580699999997,3098400,15.400388270248461,19.103697509261057,-0.4719471538463722,4.0,52.0,48.0,0.17185105271365886,-68.12363252979212,0.7383877085231261,3.2776579280487077,0.5978991994175544,1.5097198587286893,-0.8692173343028666,-0.4719471538463722,2.840557174501176,-3.3125043283475484,0.5829831998854615,1.4522005341883282,31.823990086170788,24.640776045350417,16.974499573888597,-0.4254150000000436,23.076758491532882,15.8970815878654,-0.15374785939463398,-0.13892407496174375,-0.001389240749617424,0.9986107592503826,99.86107592503825,50.36919385426156,69.08985086365787,59.06398986934903,91.5299342454889,83.53975105790339,0.12531950869649755,48.99223280052092,-67.45401744863801,33879941.62304626,678561.3470210508,71960100.0,4.920560346988525,1.609100005412607,2.4174189999999953,305.20270525,304.8173215,305.14348333333334,305.30656424999995,26.249361053003703,264.06459785903655,-5.221333959425174,-10.759499971315673,-0.9946391133863424,-0.776435943343495,0,0.4913106279933889,0.8849515419373428,302.0185921714287,-43.36325328853056,314.2962971142856,-0.9444388417582272,2.1586654344753398,301.0741533296704,4.659836457998608,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,1.0
431,2011-02-07 00:00:00,305.38537599999995,309.50451699999996,304.909912,307.452454,307.452454,3595600,14.820922219287501,19.9911696502073,-1.289495269230997,0.0,48.0,48.0,0.4498924281848086,-23.03999207201644,5.652514436007349,7.2878635567950445,0.6482042085509647,1.3374167286931444,-0.6603981054189885,-1.289495269230997,2.1337997072647124,-3.4232949764957095,0.6267029024145927,1.2871010078335812,28.98252395869232,22.98949960548613,15.76203531861084,1.6065979999999627,26.603790954848215,18.240061760160707,-0.4196772460868437,0.525296638317041,0.0052529663831703596,1.0052529663831704,100.52529663831704,52.82625721800367,71.37768197821418,67.11690643286866,100.0,91.8527621038312,0.12233562180281599,48.149350282443244,-60.47240878346247,34263775.770355985,1269614.9295826145,75555700.0,4.897277822203626,1.5928569632440228,4.5946049999999445,306.81306474999997,307.20721449999996,307.288961,307.32983425,25.553409018610516,277.7521275172844,-10.280484953782679,2.692123428598451,-0.9908608893945619,-0.6052644303347747,0,0.5794968314835263,0.8843757197295825,303.548407057143,-29.670710686009084,310.9546710857141,-0.5697126175823922,0.7132542663738809,302.9786944395606,0.5087316485005431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
432,2011-02-08 00:00:00,307.772766,310.12512200000003,307.56256099999996,309.49951200000004,309.49951200000004,3386400,14.410504925617923,20.28004989092498,-1.4861976666669534,76.0,44.0,-32.0,0.673836056975814,11.15400421321049,11.483904952946238,9.075080107913422,0.8435280965210268,1.2386390022587208,-0.38363563756609875,-1.4861976666669534,1.4598778333330782,-2.9460755000000316,0.8075564608759578,1.1911920984420565,33.957454618084576,22.063273805755127,14.63617565299578,-0.7657469999999194,26.467478449931708,17.55780520586358,-0.48295713089937736,-0.24680397749589078,-0.0024680397749588827,0.9975319602250411,99.75319602250411,55.74195247647311,82.00891196163958,74.15881493450382,100.0,97.17664474849636,0.11958187886018656,60.32032000046513,-50.562933300809114,35996700.43532988,1947375.1586147137,78942100.0,4.738377120617656,1.530980482004009,2.6726680000000442,308.73999025,308.8438415,309.0623983333333,309.17167675,24.83831817250903,303.6859167631574,-4.142332985473233,16.84574909687447,-0.8320904771204309,-0.19618717227840582,0,0.36686917060789026,0.8781382232022916,305.4035506571428,-11.902079231242451,308.14357305714293,-0.21077095384616698,1.479378038667355,305.1927797032966,2.1885593812912703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0.0
433,2011-02-09 00:00:00,308.743744,310.035034,306.476471,308.558563,308.558563,3681300,13.756269705606922,19.525991911552016,-1.4940266346155795,72.0,40.0,-32.0,-0.05203814011442271,-3.4557303931454504,8.174223450853898,5.251211845463901,0.9118853181896611,1.1732882654449088,-0.2568765699285884,-1.4940266346155795,0.819607826210573,-2.3136344608261528,0.8700963860313209,1.1269729559599093,37.067226496725866,22.52516178610551,14.67682453492461,0.0,25.021961981571128,16.30367626258761,-0.48513252172521165,0.0,0.0,1.0,100.0,54.08711172542695,80.24110987544944,77.87590127176767,72.33676416021495,90.77892138673838,0.11693114795270354,61.48725660736145,-54.63399178882277,36623209.671586186,2246950.449426241,75260800.0,4.65410468343068,1.5083375545246756,3.5585629999999924,308.45345299999997,308.25575249999997,308.35668933333335,308.40715775,24.208295260357705,-23.992529669560213,1.3712328632311483,10.67699099400806,-0.40661752986085015,0.358489668453624,0,0.45764153173877903,0.8718228852995507,306.85185640000003,3.9203694868872536,305.9609620285714,0.06853033626374234,1.5738917538672912,306.92038673626377,2.4771352528914576,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0.0
434,2011-02-10 00:00:00,307.25726299999997,309.059052,306.08609,308.528534,308.528534,4664100,13.048111772762029,18.333611010119743,-1.9144142948720173,68.0,36.0,-32.0,0.42761091463665357,-12.183381656179089,8.063964363262658,3.8420586457784194,0.9526542147312398,1.129161455302175,-0.17579625049439374,-1.9144142948720173,0.19778593162368452,-2.112200226495702,0.9072276428419173,1.083023893336311,44.259398847807994,22.085181195473016,14.018860925287129,-0.17517099999997754,23.85003930621552,15.139127958117069,-0.6210826683265045,-0.056744054950674805,-0.0005674405495067757,0.9994325594504933,99.94325594504933,54.031982181631335,81.01839230524263,81.08947138077716,68.1733274267603,80.1700305289918,0.11436171585705868,64.23070771042451,-22.457205070794245,39622714.56152414,3119623.6743361056,70596700.0,4.534023063185631,1.4695636103419956,2.9729619999999954,307.73273475,307.57257100000004,307.89122533333335,308.0505525,23.7471361523668,-4.169909818552924,2.6187413954453733,4.937738882719676,-0.07271442467650323,0.6538180670296538,0,0.4321402294822261,0.8643895344654166,307.3710903142856,7.0153998436829825,305.7713441142857,0.12305739999999507,1.264333569376499,307.4941477142856,1.5985393746523187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
435,2011-02-11 00:00:00,307.202209,312.81280499999997,306.806793,312.56256099999996,312.56256099999996,5174600,13.226838242189462,17.91055294278318,-1.8777753717950532,64.0,32.0,-32.0,0.8924977172872831,43.32218233027002,19.878633641180134,15.55028234474611,1.2955419232498002,1.1624375488917,0.11659513135272692,-1.8777753717950532,-0.35442567022815613,-1.523349701566897,1.2287678075272197,1.1121726761744928,54.965083857773045,20.04288233408133,13.017513716338048,11.766753999999992,27.424138019738404,17.81151467539438,-0.6086096340451024,3.911874343381383,0.039118743433813864,1.0391187434338138,103.91187434338138,59.93931682059006,83.0492454674576,81.43624921604982,100.0,80.1700305289918,0.11222227797489381,68.47394654523058,-1.6977497441272718,44366109.095267974,4702286.102141708,75771300.0,4.639165130100939,1.4842357047685373,6.0060119999999415,309.846092,309.809799,310.7273863333333,311.18618,23.353454825510347,24.915806692048537,2.867905699778926,1.66520571203427,0.42128603157442124,0.9391890247877432,0,0.2756938951848545,0.8558050259748459,308.808098542857,15.126963970170678,305.2938651714286,0.27032564395603326,1.7458727712312405,309.07842418681304,3.048071733326651,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
436,2011-02-14 00:00:00,311.98199500000004,315.135132,310.330322,314.389404,314.389404,4251700,13.84542814449938,17.825392848791346,-1.6859800448719398,60.0,28.0,-32.0,0.5010414563739223,89.49181413732438,24.603956232176753,21.887096874528314,1.695153194331283,1.2689806779796167,0.3940765384014999,-1.6859800448719398,-0.8445772770657464,-0.8414027678061934,1.6047683491763678,1.2106918107748679,52.80289700898149,18.56390230643288,12.087691308028187,13.908935000000042,28.967047289983828,18.861590627151955,-0.5459474399110603,4.628898193046971,0.046288981930469646,1.0462889819304697,104.62889819304696,62.301978116088385,88.03063087334284,84.03275621534762,100.0,89.39110914225348,0.1105929453105503,69.44281401145949,-4.370676411945873,47298043.38648866,5855146.542346798,80023000.0,4.650996906522299,1.4793745741260094,4.804809999999975,312.95921325,312.732727,313.2849526666667,313.56106550000004,22.850608573500285,45.45713066248998,2.6152382185359704,1.003397325777997,0.7127258214742288,0.9999681724549344,0,0.4773421486964041,0.8387230875367291,311.15430382857147,30.36859786966467,303.53682345714276,0.5859600285714378,2.3589288338735463,311.7402638571429,5.564545243280008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
437,2011-02-15 00:00:00,313.973969,315.360352,311.861847,312.38739,312.38739,4179800,14.46321865036422,17.650106557010318,-0.8684323333334873,56.0,24.0,-32.0,-0.4535019958525268,100.90092566969288,16.495418717490363,22.49449522660713,1.8292161423942161,1.3810277708625365,0.4172018162759574,-0.8684323333334873,-1.1668687293449378,0.29843639601145044,1.7321940811198147,1.3149922648438572,46.061493927824735,17.548511160262464,11.224284786026175,6.561554000000001,27.734752813232106,17.73955415378394,-0.28107726350817375,2.145519844176924,0.021455198441769324,1.0214551984417692,102.14551984417693,58.24770935874518,85.51216797939911,85.53068144006646,50.976169885996725,83.65872329533231,0.1091883071099975,64.02013120461419,-17.197383072063392,44374016.71332392,4864113.095301293,75843200.0,4.568676056056418,1.4625033539466552,3.498504999999966,313.3958895,313.6110995,313.2031963333333,312.99924475,22.21905251849926,73.88996632006868,3.4587296407310713,1.422466965166991,0.9607305758752821,0.8755491463493774,0,0.4818759976305899,0.8293634730561972,312.62405908571446,37.596314310559826,302.6140434857142,0.7700012000000216,2.345903370537067,313.3940602857145,5.503262623897172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
438,2011-02-16 00:00:00,313.128143,313.56356800000003,311.361359,312.42242400000003,312.42242400000003,3364600,14.877034711585072,17.493958015826053,-0.06596207051302372,52.0,20.0,-32.0,-0.3204595930722176,99.02350964773994,16.597699967067676,20.256643507456136,1.9162001827011181,1.4880622532302528,0.40042453168311587,-0.06596207051302372,-1.239358982193936,1.1733969116809122,1.8155229294477522,1.4150983977646363,46.53410516715743,17.73364487577117,10.923038158452895,6.116119000000026,26.7431508242676,16.47244314279937,-0.021336011632574113,1.9967329761625408,0.019967329761625463,1.0199673297616254,101.99673297616255,58.29884998353384,76.00823191532936,83.18367692269038,51.5945574304885,67.5235757721618,0.10795674729573435,64.37546069215766,-16.99472554783416,44251669.6502614,3977569.610962674,79207800.0,4.3996426949095335,1.4082352471951671,2.202209000000039,312.61887350000006,312.4624635,312.44911700000006,312.44244375000005,21.52457624440791,91.55513065870754,3.5691535317914926,-0.681547836697695,0.9996316744515713,0.6876562935733984,0,0.42933630126154665,0.8128154039726168,314.0141625999998,43.319594936629585,301.7551855428572,0.9429982351648162,1.917730912531165,314.95716083516464,3.677691852877615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
439,2011-02-17 00:00:00,310.935944,313.93893399999996,310.450439,312.942932,312.942932,2954600,14.964339588266318,17.377493689380806,0.3490674166664576,48.0,16.0,-32.0,0.5753162896893964,104.20659028960988,18.20078740969163,16.099302985122538,2.00403503840937,1.5912568102660762,0.38764424457970215,0.3490674166664576,-1.1481351410258438,1.4972025576923014,1.899653703489264,1.5120094589095618,50.9764804744262,18.215293098532317,11.053741147134808,7.5625610000000165,25.205783833170265,15.295840061170844,0.11284393163259623,2.4764397840095764,0.02476439784009568,1.0247643978400958,102.47643978400957,59.10039370484582,69.33450090043094,76.95163359838642,21.031766691742693,41.20083133607603,0.10689800869123633,67.20195730793914,-13.98379723187428,45519130.92184128,3656578.6255120486,82162400.0,4.334560716701706,1.385096218342361,3.4884949999999435,312.06706225,312.1946865,312.44410166666665,312.56880924999996,20.906801844868333,118.60584352349105,2.5021334919544747,0.3580322867645762,0.8779341496896265,0.2822436161656493,0,0.4169715007910438,0.8034846467331004,314.30216219999994,40.49139487004532,303.20248951428573,0.8538209758241686,0.7505330160432622,315.1559831758241,0.5632998081709957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
440,2011-02-18 00:00:00,313.313324,315.905914,312.402405,315.355347,315.355347,6429300,15.491338953037095,17.030116706245114,0.8488618269228709,44.0,12.0,-32.0,0.5828507933046461,142.19011372178048,25.361426873750236,22.34233069505721,2.242456876489541,1.7214968235107693,0.49068166920452394,0.8488618269228709,-0.9105399081198584,1.7594017350427293,2.125361545415217,1.6346798762106929,61.50092633734543,17.149053171533122,10.264188208053751,9.559540000000027,27.01671519370833,16.17026005680153,0.2741883718200166,3.126118730594629,0.031261187305946375,1.0312611873059463,103.12611873059463,62.68071343687511,76.72831977460866,74.0236841967896,100.0,57.54210804074379,0.10617975052904516,69.86192477183263,-3.91888517618815,49927736.576200955,4595586.055531956,88591700.0,4.2751998797944415,1.3556769911988973,3.503509000000008,314.2442475,314.1541595,314.5545553333333,314.75475325,20.46312032483719,146.82539837195193,3.6896918653619935,2.876662935623038,0.5471922444573551,-0.20492994917674734,1,0.8961090151444046,0.8089537296705015,314.81838808571405,37.58836223939383,304.8112462,0.7697801450549243,1.1783672193550305,315.588168230769,1.3885493036505068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
441,2011-02-22 00:00:00,310.325317,312.777771,304.18917799999997,305.4104,305.4104,7272500,14.979847675578705,16.158501757645517,0.9761048589741108,40.0,8.0,-32.0,-0.5722610211008952,-22.23311251776958,-9.723032163069886,8.33046106861962,1.6103704433444932,1.699271547477514,-0.08130950597371456,0.9761048589741108,-0.6369507386041846,1.6130555975782954,1.5330429937435497,1.6143524997172642,50.36906333777373,26.58564175919547,17.7442589074785,-2.0420540000000074,22.496844361407973,15.015241481315707,0.3154158584968068,-0.6641852987128938,-0.006641852987128889,0.9933581470128711,99.3358147012871,45.138483918465056,57.42871306716672,67.83051124740206,0.0,40.343922230580965,0.10482675740646208,53.83361047501698,-83.71273270920238,44723406.99596589,2906021.859962404,81319200.0,4.767411959809126,1.5609854673610086,11.166169000000025,308.1756665,308.48347449999994,307.45911633333327,306.94693724999996,20.17808022970624,162.81043441459704,5.24723718454785,-0.6124322967035014,0.29553407472724325,-0.4665477279721565,0,1.7411870759066874,0.7951643697480222,313.1159692285713,27.132180153783406,306.45431705714293,0.5124347824175671,3.33046071461044,313.62840401098885,11.091968571563484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
442,2011-02-23 00:00:00,305.470459,307.657654,302.302307,305.965973,305.965973,5773400,14.88732026224155,15.610113125560382,1.2378404358972261,36.0,4.0,-32.0,0.09252696417244573,-66.56856046872421,-7.906176182569734,13.684463888858552,1.1411134436628458,1.5876399267145804,-0.418078980724119,1.2378404358972261,-0.33340995299165066,1.5712503888888767,1.0917537738121155,1.5098327545362344,42.81464058960425,27.27345688131093,18.36368284265859,-3.533539000000019,20.707517736248608,13.9427242326503,0.40031260520575823,-1.1416945303616588,-0.011416945303616564,0.9885830546963834,98.85830546963834,46.04691190871513,42.49329026045861,58.88344103407794,5.1785207193686915,35.0595069064563,0.1029934775628849,51.12854868584766,-73.06842222066521,46849330.52603788,2627082.9158920944,87092600.0,4.80940731982276,1.571876530146952,5.355346999999995,305.34909825,304.9799805,305.3086446666667,305.47297675000004,20.04908495310087,181.05042957712382,3.7091181263647517,-4.359731039903608,-0.01833242767183624,-0.7199509336413342,0,0.803174847534828,0.7986637492609012,311.63692002857135,16.099655951645666,307.88474740000004,0.2886286637362559,3.9916659361905595,311.92554869230764,15.933396946144057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0.0
443,2011-02-24 00:00:00,306.00100699999996,306.851837,300.975983,304.714722,304.714722,5417900,15.062448329813199,15.23141830003083,1.6027887948716284,32.0,0.0,-32.0,-0.21891030648480425,-82.76747437720665,-11.462001293542382,17.339113208244633,0.6606429117907737,1.402240523729819,-0.6969349478805049,1.6027887948716284,0.057390390313198876,1.5453984045584295,0.6386640696856034,1.3355990175661083,41.20116480734125,26.869608954867875,18.37831521104012,-3.8438409999999976,18.92860482092863,12.946815358889564,0.5193315303248301,-1.2457411528715157,-0.012457411528715207,0.9875425884712848,98.75425884712848,44.26899935322881,20.79878918294192,40.24026417018902,0.0,1.7261735731229635,0.10065061431634437,49.86438903128056,-74.95809592154173,48326126.693811975,2744035.499801263,81674700.0,4.885582082692563,1.6033298459050376,5.875854000000004,304.63588725,303.91391,304.1808473333333,304.31431599999996,20.034905036094433,201.7024458286678,1.8446486376812021,-5.466397986736441,-0.3697864195281212,-0.9184632654590102,0,0.8255353340205055,0.8117733858457379,309.71356805714277,0.002474296199712919,309.7130066571428,4.318461538141877e-05,4.389002869899999,309.71361124175814,19.263346191990422,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
444,2011-02-25 00:00:00,306.236237,307.667664,305.055054,305.325317,305.325317,3860900,14.996406528197403,14.908664373742452,1.672857519230547,28.0,4.0,-24.0,-0.34866283142146226,-39.55926615727698,-9.245305186200305,14.137863107192072,0.32538562429220974,1.1868695438422971,-0.8116536588271726,1.672857519230547,0.45190515598271,1.220952363247837,0.32103194403214275,1.1326856028593153,41.902238404138735,25.67584097038032,17.06557841025154,-3.203216999999995,19.31508539078165,12.837869833254608,0.5427699995470099,-1.0382239070309107,-0.01038223907030912,0.9896177609296909,98.96177609296909,45.377347406899844,27.03504117481879,30.109040206073047,6.019798312290198,3.73277301055303,0.09794770518263274,49.284377000629156,-70.86835833333727,45264012.90124439,1568113.031965211,85535600.0,4.747536362500237,1.5549108109172085,2.9529420000000073,306.071068,306.361359,306.01601166666666,305.843338,20.080329931064682,223.71196829832877,0.28091264167181645,-4.310318689054526,-0.6910334138712599,-0.9997473265827181,0,1.1215714655349092,0.8160197364131974,308.0255927714287,-14.27731000308035,311.3337690857142,-0.2544751010988868,4.020126768776394,307.7711176703298,16.161419237032533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
